data,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,variazione_terapia_intensiva,variazione_ricoverati_con_sintomi,variazione_totale_ospedalizzati,variazione_isolamento_domiciliare,nuovi_dimessi_guariti,nuovi_deceduti,nuovi_tamponi,nuovi_casi_testati,ti_su_to,to_su_tp,np_su_nt,np_su_nct,var_ti_perc,var_pos_perc,np_log
2021-01-01T17:00:00,22822,2553,25375,549392,574767,4871,22211,1479988,74621,,,2129376,26756131,14941976.0,145.0,,,,,-2.0,-329.0,-331.0,5202.0,16877.0,462.0,157524.0,70010.0,10.06,4.41,14.1,31.73,-0.08,0.85,4.346568112114669
2021-01-02T17:00:00,22948,2569,25517,551545,577062,2295,11831,1489154,74985,,,2141201,26823305,14972427.0,134.0,,,,,16.0,126.0,142.0,2153.0,9166.0,364.0,67174.0,30451.0,10.07,4.42,17.61,38.85,0.63,0.4,4.073021454359739
2021-01-03T17:00:00,23075,2583,25658,550556,576214,-848,14245,1503900,75332,,,2155446,26926279,15016737.0,154.0,,,,,14.0,127.0,141.0,-989.0,14746.0,347.0,102974.0,44310.0,10.07,4.45,13.83,32.15,0.54,-0.15,4.153662453575496
2021-01-04T17:00:00,23317,2579,25896,544562,570458,-5756,10800,1520106,75680,,,2166244,27004272,15052154.0,136.0,,,,,-4.0,242.0,238.0,-5994.0,16206.0,348.0,77993.0,35417.0,9.96,4.54,13.85,30.49,-0.15,-1.0,4.033423755486949
2021-01-05T17:00:00,23395,2569,25964,543197,569161,-1297,15378,1536129,76329,,,2181619,27139378,15106666.0,202.0,,,,,-10.0,78.0,68.0,-1365.0,16023.0,649.0,135106.0,54512.0,9.89,4.56,11.38,28.21,-0.39,-0.23,4.186899856567887
2021-01-06T17:00:00,23174,2571,25745,542967,568712,-449,20331,1556356,76877,,,2201945,27317974,15182385.0,183.0,,,,,2.0,-221.0,-219.0,-230.0,20227.0,548.0,178596.0,75719.0,9.99,4.53,11.38,26.85,0.08,-0.08,4.308158740359688
2021-01-07T17:00:00,23291,2587,25878,545177,571055,2343,18020,1572015,77291,,,2220361,27439249,15235808.0,156.0,,,,,16.0,117.0,133.0,2210.0,15659.0,414.0,121275.0,53423.0,10.0,4.53,14.86,33.73,0.62,0.41,4.2557547866430445
2021-01-08T17:00:00,23313,2587,25900,544489,570389,-666,17533,1589590,77911,,,2237890,27579516,15292666.0,187.0,,,,,0.0,22.0,22.0,-688.0,17575.0,620.0,140267.0,56858.0,9.99,4.54,12.5,30.84,0.0,-0.12,4.243856232806506
2021-01-09T17:00:00,23260,2593,25853,546989,572842,2453,19978,1606630,78394,,,2257866,27751635,15359083.0,183.0,,,,,6.0,-53.0,-47.0,2500.0,17040.0,483.0,172119.0,66417.0,10.03,4.51,11.61,30.08,0.23,0.43,4.300552008792885
2021-01-10T17:00:00,23427,2615,26042,553890,579932,7090,18627,1617804,78755,,,2276491,27891393,15422188.0,181.0,,,,,22.0,167.0,189.0,6901.0,11174.0,361.0,139758.0,63105.0,10.04,4.49,13.33,29.52,0.85,1.24,4.270142914565645
2021-01-11T17:00:00,23603,2642,26245,549734,575979,-3953,12532,1633839,79203,,,2289021,27983049,15464741.0,168.0,,,,,27.0,176.0,203.0,-4156.0,16035.0,448.0,91656.0,42553.0,10.07,4.56,13.67,29.45,1.03,-0.68,4.098020386209668
2021-01-12T17:00:00,23712,2636,26348,543692,570040,-5939,14242,1653404,79819,,,2303263,28124690,15518345.0,196.0,,,,,-6.0,109.0,103.0,-6042.0,19565.0,616.0,141641.0,53604.0,10.0,4.62,10.05,26.57,-0.23,-1.03,4.15357098143378
2021-01-13T17:00:00,23525,2579,26104,538670,564774,-5266,15774,1673936,80326,,,2319036,28300119,15587971.0,165.0,,,,,-57.0,-187.0,-244.0,-5022.0,20532.0,507.0,175429.0,69626.0,9.88,4.62,8.99,22.66,-2.16,-0.92,4.197941836490006
2021-01-14T17:00:00,23110,2557,25667,535713,561380,-3394,17246,1694051,80848,,,2336279,28460704,15656574.0,164.0,,,,,-22.0,-415.0,-437.0,-2957.0,20115.0,522.0,160585.0,68603.0,9.96,4.57,10.74,25.14,-0.85,-0.6,4.2366883817646155
2021-01-15T17:00:00,22841,2522,25363,532705,558068,-3312,16146,1713030,81325,,,2352423,28734210,15737459.0,156.0,2351466.0,957.0,28617351.0,116859.0,-35.0,-269.0,-304.0,-3008.0,18979.0,477.0,273506.0,80885.0,9.94,4.54,5.9,19.96,-1.37,-0.59,4.208064948147398
2021-01-16T17:00:00,22784,2520,25304,532413,557717,-351,16310,1729216,81800,,,2368733,28995614,15822424.0,170.0,2366912.0,1821.0,28780581.0,215033.0,-2.0,-57.0,-59.0,-292.0,16186.0,475.0,261404.0,84965.0,9.96,4.54,6.24,19.2,-0.08,-0.06,4.212453961040276
2021-01-17T17:00:00,22757,2503,25260,528114,553374,-4343,12545,1745726,82177,,,2381277,29206692,15889027.0,124.0,2379043.0,2234.0,28910309.0,296383.0,-17.0,-27.0,-44.0,-4299.0,16510.0,377.0,211078.0,66603.0,9.91,4.56,5.94,18.84,-0.67,-0.78,4.09847066565063
2021-01-18T17:00:00,22884,2544,25428,521631,547059,-6315,8825,1760489,82554,,,2390102,29365366,15937909.0,142.0,2387620.0,2482.0,28997556.0,367810.0,41.0,127.0,168.0,-6483.0,14763.0,377.0,158674.0,48882.0,10.0,4.65,5.56,18.05,1.64,-1.14,3.9457147140598603
2021-01-19T17:00:00,22699,2487,25186,510338,535524,-11535,10497,1781917,83157,,,2400598,29619436,16009790.0,176.0,2397121.0,3477.0,29132944.0,486492.0,-57.0,-185.0,-242.0,-11293.0,21428.0,603.0,254070.0,71881.0,9.87,4.7,4.13,14.6,-2.24,-2.11,4.021065197202569
2021-01-20T17:00:00,22469,2461,24930,498623,523553,-11971,13571,1806932,83681,,,2414166,29899198,16102034.0,152.0,2409616.0,4550.0,29296422.0,602776.0,-26.0,-230.0,-256.0,-11715.0,25015.0,524.0,279762.0,92244.0,9.87,4.76,4.85,14.71,-1.05,-2.24,4.132611850495454
2021-01-21T17:00:00,22045,2418,24463,492105,516568,-6985,14078,1827451,84202,,,2428221,30166765,16197394.0,155.0,2422728.0,5493.0,29458875.0,707890.0,-43.0,-424.0,-467.0,-6518.0,20519.0,521.0,267567.0,95360.0,9.88,4.74,5.26,14.76,-1.75,-1.33,4.148540960867229
2021-01-22T17:00:00,21691,2390,24081,477972,502053,-14515,13633,1855127,84674,,,2441854,30431493,16279588.0,144.0,2435519.0,6335.0,29608567.0,822926.0,-28.0,-354.0,-382.0,-14133.0,27676.0,472.0,264728.0,82194.0,9.92,4.8,5.15,16.59,-1.16,-2.81,4.134591434710877
2021-01-23T17:00:00,21403,2386,23789,475045,498834,-3219,13331,1871189,85162,,,2455185,30717824,16367107.0,174.0,2447861.0,7324.0,29759716.0,958108.0,-4.0,-288.0,-292.0,-2927.0,16062.0,488.0,286331.0,87519.0,10.03,4.77,4.66,15.23,-0.17,-0.64,4.124862728423056
2021-01-24T17:00:00,21309,2400,23709,475569,499278,444,11629,1882074,85461,,,2466813,30934035,16443404.0,120.0,2458857.0,7956.0,29893362.0,1040673.0,14.0,-94.0,-80.0,524.0,10885.0,299.0,216211.0,76297.0,10.12,4.75,5.38,15.24,0.59,0.09,4.065542370519139
2021-01-25T17:00:00,21424,2421,23845,467785,491630,-7648,8562,1897861,85881,,,2475372,31060966,16494329.0,150.0,2467120.0,8252.0,29962599.0,1098367.0,21.0,115.0,136.0,-7784.0,15787.0,420.0,126931.0,50925.0,10.15,4.85,6.75,16.81,0.88,-1.53,3.9325752234982905
2021-01-26T17:00:00,21355,2372,23727,458690,482417,-9213,10593,1917117,86422,,,2485956,31317253,16567955.0,162.0,2476249.0,9707.0,30087654.0,1229599.0,-49.0,-69.0,-118.0,-9095.0,19256.0,541.0,256287.0,73626.0,10.0,4.92,4.13,14.39,-2.02,-1.87,4.025018972282759
2021-01-27T17:00:00,21161,2352,23513,454456,477969,-4448,15204,1936289,86889,,,2501147,31611023,16656230.0,115.0,2488513.0,12634.0,30255759.0,1355264.0,-20.0,-194.0,-214.0,-4234.0,19172.0,467.0,293770.0,88275.0,10.0,4.92,5.18,17.22,-0.84,-0.92,4.181957860931067
2021-01-28T17:00:00,20778,2288,23066,451551,474617,-3352,14372,1953509,87381,,,2515507,31886602,16752985.0,102.0,2501989.0,13518.0,30420375.0,1466227.0,-64.0,-383.0,-447.0,-2905.0,17220.0,492.0,275579.0,96755.0,9.92,4.86,5.22,14.85,-2.72,-0.7,4.157517208532612
2021-01-29T17:00:00,20397,2270,22667,445157,467824,-6793,13574,1973388,87858,,,2529070,32155352,16834157.0,148.0,2514261.0,14809.0,30565671.0,1589681.0,-18.0,-381.0,-399.0,-6394.0,19879.0,477.0,268750.0,81172.0,10.01,4.85,5.05,16.72,-0.79,-1.43,4.132707844855448
2021-01-30T17:00:00,20098,2218,22316,441036,463352,-4472,12715,1990152,88279,,,2541783,32453362,16923532.0,132.0,2526058.0,15725.0,30718540.0,1734822.0,-52.0,-299.0,-351.0,-4121.0,16764.0,421.0,298010.0,89375.0,9.94,4.82,4.27,14.23,-2.29,-0.96,4.104316364511727
2021-01-31T17:00:00,20096,2215,22311,431657,453968,-9384,11252,2010548,88516,,,2553032,32666726,17005122.0,97.0,2536779.0,16253.0,30840359.0,1826367.0,-3.0,-2.0,-5.0,-9379.0,20396.0,237.0,213364.0,81590.0,9.93,4.91,5.27,13.79,-0.14,-2.03,4.051229723493163
2021-02-01T17:00:00,20260,2252,22512,425077,447589,-6379,7925,2024523,88845,,,2560957,32809145,17053960.0,145.0,2544428.0,16529.0,30916110.0,1893035.0,37.0,164.0,201.0,-6580.0,13975.0,329.0,142419.0,48838.0,10.0,5.03,5.56,16.23,1.67,-1.41,3.898999270889789
2021-02-02T17:00:00,20317,2214,22531,415234,437765,-9824,9660,2043500,89343,,,2570608,33053574,17129160.0,158.0,2552713.0,17895.0,31041506.0,2012068.0,-38.0,57.0,19.0,-9843.0,18977.0,498.0,244429.0,75200.0,9.83,5.15,3.95,12.85,-1.69,-2.19,3.9849771264154934
2021-02-03T17:00:00,20071,2145,22216,412506,434722,-3043,13189,2059248,89819,,,2583790,33332881,17222062.0,133.0,2564627.0,19163.0,31199437.0,2133444.0,-69.0,-246.0,-315.0,-2728.0,15748.0,476.0,279307.0,92902.0,9.66,5.11,4.72,14.2,-3.12,-0.7,4.120211868257074
2021-02-04T17:00:00,19743,2151,21894,408383,430277,-4445,13659,2076928,90241,,,2597446,33603023,17315499.0,147.0,2577005.0,20441.0,31350804.0,2252219.0,6.0,-328.0,-322.0,-4123.0,17680.0,422.0,270142.0,93437.0,9.82,5.09,5.06,14.62,0.28,-1.02,4.135418905027852
2021-02-05T17:00:00,19575,2142,21717,407401,429118,-1159,14218,2091923,90618,,,2611659,33873530,17411746.0,132.0,2590106.0,21553.0,31499364.0,2374166.0,-9.0,-168.0,-177.0,-982.0,14995.0,377.0,270507.0,96247.0,9.86,5.06,5.26,14.77,-0.42,-0.27,4.152838509892218
2021-02-06T17:00:00,19408,2110,21518,405516,427034,-2084,13442,2107061,91003,,,2625098,34155937,17626494.0,144.0,2602048.0,23050.0,31648706.0,2507231.0,-32.0,-167.0,-199.0,-1885.0,15138.0,385.0,282407.0,214748.0,9.81,5.04,4.76,6.26,-1.49,-0.49,4.128463891064761
2021-02-07T17:00:00,19266,2107,21373,405651,427024,-10,11641,2118441,91273,,,2636738,34362726,17702105.0,105.0,2613000.0,23738.0,31771821.0,2590905.0,-3.0,-142.0,-145.0,135.0,11380.0,270.0,206789.0,75611.0,9.86,5.01,5.63,15.4,-0.14,-0.0,4.065990289233776
2021-02-08T17:00:00,19527,2143,21670,397934,419604,-7420,7970,2133523,91580,,,2644707,34506996,17757000.0,139.0,2620747.0,23960.0,31847929.0,2659067.0,36.0,261.0,297.0,-7717.0,15082.0,307.0,144270.0,54895.0,9.89,5.16,5.52,14.52,1.71,-1.74,3.9014583213961123
2021-02-09T17:00:00,19512,2143,21655,392312,413967,-5637,10630,2149350,92002,,,2655319,34781259,17839716.0,146.0,2629894.0,25425.0,31974515.0,2806744.0,0.0,-15.0,-15.0,-5622.0,15827.0,422.0,274263.0,82716.0,9.9,5.23,3.88,12.85,0.0,-1.34,4.026533264523297
2021-02-10T17:00:00,19280,2128,21408,388703,410111,-3856,12956,2165817,92338,,,2668266,35092253,17938333.0,155.0,2641238.0,27028.0,32136820.0,2955433.0,-15.0,-232.0,-247.0,-3609.0,16467.0,336.0,310994.0,98617.0,9.94,5.22,4.17,13.14,-0.7,-0.93,4.112470939338139
2021-02-11T17:00:00,18942,2126,21068,383951,405019,-5092,15146,2185655,92729,,,2683403,35384786,18040938.0,151.0,2655028.0,28375.0,32306585.0,3078201.0,-2.0,-338.0,-340.0,-4752.0,19838.0,391.0,292533.0,102605.0,10.09,5.2,5.18,14.76,-0.09,-1.24,4.180297952488594
2021-02-12T17:00:00,18736,2095,20831,381343,402174,-2845,13908,2202077,93045,,,2697296,35672405,18134000.0,153.0,2667756.0,29540.0,32459557.0,3212848.0,-31.0,-206.0,-237.0,-2608.0,16422.0,316.0,287619.0,93062.0,10.06,5.18,4.84,14.94,-1.46,-0.7,4.143264682011221
2021-02-13T17:00:00,18500,2062,20562,380851,401413,-761,13532,2216050,93356,,,2710819,35962939,18228016.0,118.0,2680068.0,30751.0,32612253.0,3350686.0,-33.0,-236.0,-269.0,-492.0,13973.0,311.0,290534.0,94016.0,10.03,5.12,4.66,14.39,-1.58,-0.19,4.131361989115943
2021-02-14T17:00:00,18449,2085,20534,382249,402783,1370,11068,2225519,93577,,,2721879,36168581,18309474.0,126.0,2690422.0,31457.0,32739071.0,3429510.0,23.0,-51.0,-28.0,1398.0,9469.0,221.0,205642.0,81458.0,10.15,5.1,5.38,13.59,1.12,0.34,4.044069150468914
2021-02-15T17:00:00,18515,2089,20604,377494,398098,-4685,7351,2237290,93835,,,2729223,36347859,18368000.0,122.0,2697500.0,31723.0,32816455.0,3531404.0,4.0,66.0,70.0,-4755.0,11771.0,258.0,179278.0,58526.0,10.14,5.18,4.1,12.56,0.19,-1.16,3.8663464227496016
2021-02-16T17:00:00,18463,2074,20537,373149,393686,-4412,10386,2251734,94171,,,2739591,36621878,18452428.0,154.0,2706339.0,33252.0,32956609.0,3665269.0,-15.0,-52.0,-67.0,-4345.0,14444.0,336.0,274019.0,84428.0,10.1,5.22,3.79,12.3,-0.72,-1.11,4.016448318259037
2021-02-17T17:00:00,18274,2043,20317,368547,388864,-4822,12074,2268253,94540,,,2751657,36916289,18547836.0,113.0,2717204.0,34453.0,33117839.0,3798450.0,-31.0,-189.0,-220.0,-4602.0,16519.0,369.0,294411.0,95408.0,10.06,5.22,4.1,12.66,-1.49,-1.22,4.081851171517454
2021-02-18T17:00:00,17963,2045,20008,364493,384501,-4363,13762,2286029,94882,,,2765412,37204747,18645837.0,177.0,2729570.0,35842.0,33274904.0,3929843.0,2.0,-311.0,-309.0,-4054.0,17776.0,342.0,288458.0,98001.0,10.22,5.2,4.77,14.04,0.1,-1.12,4.138681553510374
2021-02-19T17:00:00,17831,2059,19890,362558,382448,-2053,15479,2303199,95235,,,2780882,37501875,18740720.0,151.0,2743867.0,37015.0,33445698.0,4056177.0,14.0,-132.0,-118.0,-1935.0,17170.0,353.0,297128.0,94883.0,10.35,5.2,5.21,16.31,0.68,-0.53,4.18974290024157
2021-02-20T17:00:00,17725,2063,19788,364835,384623,2175,14931,2315687,95486,,,2795796,37807953,18842870.0,137.0,2757548.0,38248.0,33600200.0,4207753.0,4.0,-106.0,-102.0,2277.0,12488.0,251.0,306078.0,102150.0,10.43,5.14,4.88,14.62,0.19,0.57,4.174088895463686
2021-02-21T17:00:00,17804,2094,19898,368997,388895,4272,13452,2324633,95718,,,2809246,38058939,18939451.0,125.0,2770084.0,39162.0,33746297.0,4312642.0,31.0,79.0,110.0,4162.0,8946.0,232.0,250986.0,96581.0,10.52,5.12,5.36,13.93,1.5,1.11,4.128786858642598
2021-02-22T17:00:00,18155,2118,20273,367630,387903,-992,9630,2334968,95992,,,2818863,38229611,18996566.0,162.0,2778918.0,39945.0,33830482.0,4399129.0,24.0,351.0,375.0,-1367.0,10335.0,274.0,170672.0,57115.0,10.45,5.23,5.64,16.86,1.15,-0.26,3.9836262871245345
2021-02-23T17:00:00,18295,2146,20441,367507,387948,45,13314,2347866,96348,,,2832162,38533461,19085722.0,197.0,2790474.0,41688.0,33973710.0,4559751.0,28.0,140.0,168.0,-123.0,12898.0,356.0,303850.0,89156.0,10.5,5.27,4.38,14.93,1.32,0.01,4.124308552615652
2021-02-24T17:00:00,18217,2157,20374,369059,389433,1485,16424,2362465,96666,,,2848564,38873708,19191527.0,178.0,2804529.0,44035.0,34155158.0,4718550.0,11.0,-78.0,-67.0,1552.0,14599.0,318.0,340247.0,105805.0,10.59,5.23,4.83,15.52,0.51,0.38,4.215478936362535
2021-02-25T17:00:00,18257,2168,20425,375718,396143,6710,19886,2375318,96974,,,2868435,39227412,19295727.0,178.0,2822664.0,45771.0,34342595.0,4884817.0,11.0,40.0,51.0,6659.0,12853.0,308.0,353704.0,104200.0,10.61,5.16,5.62,19.08,0.51,1.72,4.298547435078706
2021-02-26T17:00:00,18292,2194,20486,384178,404664,8521,20499,2387032,97227,,,2888923,39552816,19403679.0,188.0,2841119.0,47804.0,34518101.0,5034715.0,26.0,35.0,61.0,8460.0,11714.0,253.0,325404.0,107952.0,10.71,5.06,6.3,18.99,1.2,2.15,4.311732675442349
2021-02-27T17:00:00,18372,2216,20588,391378,411966,7302,18916,2398352,97507,,,2907825,39875863,19513881.0,163.0,2858181.0,49644.0,34681158.0,5194705.0,22.0,80.0,102.0,7200.0,11320.0,280.0,323047.0,110202.0,10.76,5.0,5.86,17.16,1.0,1.8,4.276829305343389
2021-02-28T17:00:00,18638,2231,20869,401498,422367,10401,17455,2405199,97699,,,2925265,40132887,19618332.0,131.0,2874494.0,50771.0,34833703.0,5299184.0,15.0,266.0,281.0,10120.0,6847.0,192.0,257024.0,104451.0,10.69,4.94,6.79,16.71,0.68,2.52,4.241919853150198
2021-03-01T17:00:00,19112,2289,21401,402932,424333,1966,13114,2416093,97945,,,2938371,40303520,19685310.0,171.0,2887097.0,51274.0,34932830.0,5370690.0,58.0,474.0,532.0,1434.0,10894.0,246.0,170633.0,66978.0,10.7,5.04,7.69,19.58,2.6,0.47,4.117735179330497
2021-03-02T17:00:00,19570,2327,21897,409099,430996,6663,17083,2426150,98288,,,2955434,40639503,19790559.0,222.0,2901272.0,54162.0,35087433.0,5552070.0,38.0,458.0,496.0,6167.0,10057.0,343.0,335983.0,105249.0,10.63,5.08,5.08,16.23,1.66,1.57,4.232564140886783
2021-03-03T17:00:00,19763,2411,22174,415247,437421,6425,20884,2440218,98635,,,2976274,40998387,19906431.0,222.0,2919425.0,56849.0,35279774.0,5718613.0,84.0,193.0,277.0,6148.0,14068.0,347.0,358884.0,115872.0,10.87,5.07,5.82,18.02,3.61,1.49,4.319813684538678
2021-03-04T17:00:00,20157,2475,22632,423807,446439,9018,22865,2453706,98974,,,2999119,41338022,20018633.0,232.0,2940399.0,58720.0,35462826.0,5875196.0,64.0,394.0,458.0,8560.0,13488.0,339.0,339635.0,112202.0,10.94,5.07,6.73,20.38,2.65,2.06,4.3591712057167005
2021-03-05T17:00:00,20374,2525,22899,433571,456470,10031,24036,2467388,99271,,,3023129,41716485,20146921.0,222.0,2962077.0,61052.0,35661456.0,6055029.0,50.0,217.0,267.0,9764.0,13682.0,297.0,378463.0,128288.0,11.03,5.02,6.35,18.74,2.02,2.25,4.3808621953412015
2021-03-06T17:00:00,20701,2571,23272,442540,465812,9342,23641,2481372,99578,,,3046762,42071509,20267157.0,214.0,2983454.0,63308.0,35849068.0,6222441.0,46.0,327.0,373.0,8969.0,13984.0,307.0,355024.0,120236.0,11.05,5.0,6.66,19.66,1.82,2.05,4.373665842991645
2021-03-07T17:00:00,21144,2605,23749,449113,472862,7050,20765,2494839,99785,,,3067486,42342845,20375964.0,161.0,3002580.0,64906.0,36013136.0,6329709.0,34.0,443.0,477.0,6573.0,13467.0,207.0,271336.0,108807.0,10.97,5.02,7.65,19.08,1.32,1.51,4.317331935445897
2021-03-08T17:00:00,21831,2700,24531,448002,472533,-329,13902,2508732,100103,,,3081368,42527529,20435513.0,231.0,3015474.0,65894.0,36115564.0,6411965.0,95.0,687.0,782.0,-1111.0,13893.0,318.0,184684.0,59549.0,11.01,5.19,7.53,23.35,3.65,-0.07,4.14307728417362
2021-03-09T17:00:00,22393,2756,25149,453734,478883,6350,19749,2521731,100479,,,3101093,42873501,20543816.0,278.0,3032381.0,68712.0,36292531.0,6580970.0,56.0,562.0,618.0,5732.0,12999.0,376.0,345972.0,108303.0,10.96,5.25,5.71,18.23,2.07,1.34,4.295545109811742
2021-03-10T17:00:00,22882,2827,25709,461365,487074,8191,22409,2535483,100811,,,3123368,43234541,20664762.0,253.0,3052141.0,71227.0,36494453.0,6740088.0,71.0,489.0,560.0,7631.0,13752.0,332.0,361040.0,120946.0,11.0,5.28,6.21,18.53,2.58,1.71,4.35042247660771
2021-03-11T17:00:00,23247,2859,26106,471244,497350,10276,25673,2550483,101184,,,3149017,43606758,20793180.0,266.0,3074409.0,74608.0,36702922.0,6903836.0,32.0,365.0,397.0,9879.0,15000.0,373.0,372217.0,128418.0,10.95,5.25,6.9,19.99,1.13,2.11,4.409476620806971
2021-03-12T17:00:00,23656,2914,26570,482747,509317,11967,26824,2564926,101564,,,3175807,43976394,20911246.0,226.0,3098594.0,77213.0,36904071.0,7072323.0,55.0,409.0,464.0,11503.0,14443.0,380.0,369636.0,118066.0,10.97,5.22,7.26,22.72,1.92,2.41,4.4285235404207635
2021-03-13T17:00:00,24153,2982,27135,492926,520061,10744,26062,2579896,101881,,,3201838,44349338,21035159.0,270.0,3122044.0,79794.0,37107202.0,7242136.0,68.0,497.0,565.0,10179.0,14970.0,317.0,372944.0,123913.0,10.99,5.22,6.99,21.03,2.33,2.11,4.416007740449289
2021-03-14T17:00:00,24518,3082,27600,503666,531266,11205,21315,2589731,102145,,,3223142,44623304,21138014.0,243.0,3141921.0,81221.0,37275176.0,7348128.0,100.0,365.0,465.0,10740.0,9835.0,264.0,273966.0,102855.0,11.17,5.2,7.78,20.72,3.35,2.15,4.328685336983151
2021-03-15T17:00:00,25338,3157,28495,501862,530357,-909,15267,2605538,102499,,,3238394,44802319,21197794.0,243.0,3156427.0,81967.0,37381879.0,7420440.0,75.0,820.0,895.0,-1804.0,15807.0,354.0,179015.0,59780.0,11.08,5.37,8.53,25.54,2.43,-0.17,4.183753705592957
2021-03-16T17:00:00,26098,3256,29354,506761,536115,5758,20396,2619654,103001,,,3258770,45171694,21306662.0,319.0,3173640.0,85130.0,37564451.0,7607243.0,99.0,760.0,859.0,4899.0,14116.0,502.0,369375.0,108868.0,11.09,5.48,5.52,18.73,3.14,1.09,4.309545003295436
2021-03-17T17:00:00,26517,3317,29834,509174,539008,2893,23059,2639370,103432,,,3281810,45540778,21424371.0,324.0,3193783.0,88027.0,37770144.0,7770634.0,61.0,419.0,480.0,2413.0,19716.0,431.0,369084.0,117709.0,11.12,5.53,6.25,19.59,1.87,0.54,4.362840469311725
2021-03-18T17:00:00,26694,3333,30027,517483,547510,8502,24935,2655346,103855,,,3306711,45894515,21544881.0,249.0,3216436.0,90275.0,37977385.0,7917130.0,16.0,177.0,193.0,8309.0,15976.0,423.0,353737.0,120510.0,11.1,5.48,7.05,20.69,0.48,1.58,4.396809372554382
2021-03-19T17:00:00,26858,3364,30222,526317,556539,9029,25735,2671638,104241,,,3332418,46259337,21662182.0,244.0,3241105.0,91313.0,38182937.0,8076400.0,31.0,164.0,195.0,8834.0,16292.0,386.0,364822.0,117301.0,11.13,5.43,7.05,21.94,0.93,1.65,4.410524172586189
2021-03-20T17:00:00,27061,3387,30448,535005,565453,8914,23832,2686236,104642,,,3356331,46613817,21779015.0,243.0,3261607.0,94724.0,38384580.0,8229237.0,23.0,203.0,226.0,8688.0,14598.0,401.0,354480.0,116833.0,11.12,5.38,6.72,20.4,0.68,1.6,4.377160490206987
2021-03-21T17:00:00,27484,3448,30932,540740,571672,6219,20159,2699762,104942,,,3376376,46890903,21873168.0,232.0,3280621.0,95755.0,38553755.0,8337148.0,61.0,423.0,484.0,5735.0,13526.0,300.0,277086.0,94153.0,11.15,5.41,7.28,21.41,1.8,1.1,4.30446898485417
2021-03-22T17:00:00,28049,3510,31559,531508,563067,-8605,13846,2732482,105328,,,3400877,47060099,22071115.0,227.0,3304516.0,96361.0,38660491.0,8399608.0,62.0,565.0,627.0,-9232.0,32720.0,386.0,169196.0,197947.0,11.12,5.6,8.18,6.99,1.8,-1.51,4.141324327275417
2021-03-23T17:00:00,28428,3546,31974,528680,560654,-2413,18765,2753083,105879,,,3419616,47395288,22173158.0,317.0,3320537.0,99079.0,38835012.0,8560276.0,36.0,379.0,415.0,-2828.0,20601.0,551.0,335189.0,102043.0,11.09,5.7,5.6,18.39,1.03,-0.43,4.2733485687491015
2021-03-24T17:00:00,28438,3588,32026,529282,561308,654,21267,2773215,106339,,,3440862,47759055,22288369.0,300.0,3339718.0,101144.0,39048757.0,8710298.0,42.0,10.0,52.0,602.0,20132.0,460.0,363767.0,115211.0,11.2,5.71,5.85,18.46,1.18,0.12,4.327706231071694
2021-03-25T17:00:00,28424,3620,32044,530914,562958,1650,23798,2794888,106799,,,3464645,48108527,22406066.0,260.0,3361632.0,103013.0,39251933.0,8856594.0,32.0,-14.0,18.0,1632.0,21673.0,460.0,349472.0,117697.0,11.3,5.69,6.81,20.22,0.89,0.29,4.376540460188395
2021-03-26T17:00:00,28472,3628,32100,534611,566711,3753,23987,2814652,107256,,,3488619,48463509,22517146.0,288.0,3383796.0,104823.0,39457565.0,9005944.0,8.0,48.0,56.0,3697.0,19764.0,457.0,354982.0,111080.0,11.3,5.66,6.76,21.59,0.22,0.67,4.379975935132622
2021-03-27T17:00:00,28621,3635,32256,539559,571815,5104,23776,2832939,107636,,,3512390,48820585,22628080.0,264.0,3405598.0,106792.0,39659139.0,9161446.0,7.0,149.0,156.0,4948.0,18287.0,380.0,357076.0,110934.0,11.27,5.64,6.66,21.43,0.19,0.9,4.376138792080481
2021-03-28T17:00:00,28701,3679,32380,540792,573172,1357,19611,2850889,107933,,,3531994,49093288,22718743.0,217.0,3424148.0,107846.0,39824080.0,9269208.0,44.0,80.0,124.0,1233.0,17950.0,297.0,272703.0,90663.0,11.36,5.65,7.19,21.63,1.21,0.24,4.292499739685581
2021-03-29T17:00:00,29163,3721,32884,533046,565930,-7242,12916,2870614,108350,,,3544894,49249985,22773499.0,192.0,3436648.0,108246.0,39924265.0,9325720.0,42.0,462.0,504.0,-7746.0,19725.0,417.0,156697.0,54756.0,11.32,5.81,8.24,23.59,1.14,-1.26,4.111128036345124
2021-03-30T17:00:00,29231,3716,32947,529818,562765,-3165,16013,2889301,108879,,,3560945,49551432,22863292.0,269.0,3450606.0,110339.0,40078910.0,9472522.0,-5.0,68.0,63.0,-3228.0,18687.0,529.0,301447.0,89793.0,11.28,5.85,5.31,17.83,-0.13,-0.56,4.204472703648964
